County,Year,Deaths,County_Name,State
"Clayton County, GA",2014.0,16.0,Clayton County, GA
"Clayton County, GA",2015.0,22.0,Clayton County, GA
"Clearfield County, PA",2004.0,14.0,Clearfield County, PA
"Clearfield County, PA",2005.0,11.0,Clearfield County, PA
"Clearfield County, PA",2007.0,10.0,Clearfield County, PA
"Clearfield County, PA",2013.0,16.0,Clearfield County, PA
"Clearfield County, PA",2015.0,12.0,Clearfield County, PA
"Clermont County, OH",2003.0,11.0,Clermont County, OH
"Clermont County, OH",2004.0,26.0,Clermont County, OH
"Clermont County, OH",2005.0,22.0,Clermont County, OH
"Clermont County, OH",2006.0,31.0,Clermont County, OH
"Clermont County, OH",2007.0,39.0,Clermont County, OH
"Clermont County, OH",2008.0,39.0,Clermont County, OH
"Clermont County, OH",2009.0,23.0,Clermont County, OH
"Clermont County, OH",2010.0,50.0,Clermont County, OH
"Clermont County, OH",2011.0,46.0,Clermont County, OH
"Clermont County, OH",2012.0,57.0,Clermont County, OH
"Clermont County, OH",2013.0,65.0,Clermont County, OH
"Clermont County, OH",2014.0,80.0,Clermont County, OH
"Clermont County, OH",2015.0,102.0,Clermont County, OH
"Cleveland County, NC",2003.0,12.0,Cleveland County, NC
"Cleveland County, NC",2005.0,10.0,Cleveland County, NC
"Cleveland County, NC",2006.0,11.0,Cleveland County, NC
"Cleveland County, NC",2007.0,10.0,Cleveland County, NC
"Cleveland County, NC",2008.0,18.0,Cleveland County, NC
"Cleveland County, NC",2009.0,13.0,Cleveland County, NC
"Cleveland County, NC",2010.0,18.0,Cleveland County, NC
"Cleveland County, NC",2011.0,10.0,Cleveland County, NC
"Cleveland County, NC",2012.0,13.0,Cleveland County, NC
"Cleveland County, NC",2013.0,14.0,Cleveland County, NC
"Cleveland County, NC",2014.0,13.0,Cleveland County, NC
"Cleveland County, NC",2015.0,23.0,Cleveland County, NC
"Cleveland County, OK",2003.0,15.0,Cleveland County, OK
"Cleveland County, OK",2004.0,10.0,Cleveland County, OK
"Cleveland County, OK",2005.0,15.0,Cleveland County, OK
"Cleveland County, OK",2006.0,25.0,Cleveland County, OK
"Cleveland County, OK",2007.0,24.0,Cleveland County, OK
"Cleveland County, OK",2008.0,30.0,Cleveland County, OK
"Cleveland County, OK",2009.0,37.0,Cleveland County, OK
"Cleveland County, OK",2010.0,31.0,Cleveland County, OK
"Cleveland County, OK",2011.0,28.0,Cleveland County, OK
"Cleveland County, OK",2012.0,44.0,Cleveland County, OK
"Cleveland County, OK",2013.0,39.0,Cleveland County, OK
"Cleveland County, OK",2014.0,31.0,Cleveland County, OK
"Cleveland County, OK",2015.0,44.0,Cleveland County, OK
"Clifton Forge city, VA",2015.0,0.0,Clifton Forge city, VA
"Clinton County, KY",2012.0,10.0,Clinton County, KY
"Clinton County, NY",2011.0,11.0,Clinton County, NY
"Clinton County, OH",2004.0,12.0,Clinton County, OH
"Clinton County, OH",2008.0,10.0,Clinton County, OH
"Clinton County, OH",2012.0,11.0,Clinton County, OH
"Clinton County, OH",2013.0,16.0,Clinton County, OH
"Clinton County, OH",2014.0,13.0,Clinton County, OH
"Clinton County, OH",2015.0,21.0,Clinton County, OH
"Cobb County, GA",2003.0,34.0,Cobb County, GA
"Cobb County, GA",2004.0,44.0,Cobb County, GA
"Cobb County, GA",2005.0,40.0,Cobb County, GA
"Cobb County, GA",2006.0,49.0,Cobb County, GA
"Cobb County, GA",2007.0,45.0,Cobb County, GA
"Cobb County, GA",2008.0,60.0,Cobb County, GA
"Cobb County, GA",2009.0,71.0,Cobb County, GA
"Cobb County, GA",2010.0,50.0,Cobb County, GA
"Cobb County, GA",2011.0,65.0,Cobb County, GA
"Cobb County, GA",2012.0,66.0,Cobb County, GA
"Cobb County, GA",2013.0,94.0,Cobb County, GA
"Cobb County, GA",2014.0,105.0,Cobb County, GA
"Cobb County, GA",2015.0,100.0,Cobb County, GA
"Cochise County, AZ",2003.0,11.0,Cochise County, AZ
"Cochise County, AZ",2005.0,10.0,Cochise County, AZ
"Cochise County, AZ",2006.0,13.0,Cochise County, AZ
"Cochise County, AZ",2007.0,13.0,Cochise County, AZ
"Cochise County, AZ",2008.0,12.0,Cochise County, AZ
"Cochise County, AZ",2009.0,14.0,Cochise County, AZ
"Cochise County, AZ",2010.0,20.0,Cochise County, AZ
"Cochise County, AZ",2012.0,15.0,Cochise County, AZ
"Cochise County, AZ",2013.0,11.0,Cochise County, AZ
"Cochise County, AZ",2014.0,16.0,Cochise County, AZ
"Cochise County, AZ",2015.0,28.0,Cochise County, AZ
"Cocke County, TN",2012.0,11.0,Cocke County, TN
"Cocke County, TN",2014.0,12.0,Cocke County, TN
"Coconino County, AZ",2003.0,11.0,Coconino County, AZ
"Coconino County, AZ",2008.0,10.0,Coconino County, AZ
"Coconino County, AZ",2010.0,12.0,Coconino County, AZ
"Coconino County, AZ",2011.0,16.0,Coconino County, AZ
"Coconino County, AZ",2013.0,23.0,Coconino County, AZ
"Coconino County, AZ",2015.0,15.0,Coconino County, AZ
"Coffee County, TN",2012.0,10.0,Coffee County, TN
"Coffee County, TN",2015.0,12.0,Coffee County, TN
"Collier County, FL",2003.0,29.0,Collier County, FL
"Collier County, FL",2004.0,29.0,Collier County, FL
"Collier County, FL",2005.0,43.0,Collier County, FL
"Collier County, FL",2006.0,43.0,Collier County, FL
"Collier County, FL",2007.0,38.0,Collier County, FL
"Collier County, FL",2008.0,50.0,Collier County, FL
"Collier County, FL",2009.0,42.0,Collier County, FL
"Collier County, FL",2010.0,36.0,Collier County, FL
"Collier County, FL",2011.0,41.0,Collier County, FL
"Collier County, FL",2012.0,31.0,Collier County, FL
"Collier County, FL",2013.0,29.0,Collier County, FL
"Collier County, FL",2014.0,41.0,Collier County, FL
"Collier County, FL",2015.0,48.0,Collier County, FL
"Collin County, TX",2003.0,26.0,Collin County, TX
"Collin County, TX",2004.0,30.0,Collin County, TX
"Collin County, TX",2005.0,32.0,Collin County, TX
"Collin County, TX",2006.0,24.0,Collin County, TX
"Collin County, TX",2007.0,23.0,Collin County, TX
"Collin County, TX",2008.0,24.0,Collin County, TX
"Collin County, TX",2009.0,45.0,Collin County, TX
"Collin County, TX",2010.0,41.0,Collin County, TX
"Collin County, TX",2011.0,54.0,Collin County, TX
"Collin County, TX",2012.0,53.0,Collin County, TX
"Collin County, TX",2013.0,43.0,Collin County, TX
"Collin County, TX",2014.0,55.0,Collin County, TX
"Collin County, TX",2015.0,59.0,Collin County, TX
"Columbia County, FL",2005.0,10.0,Columbia County, FL
"Columbia County, FL",2008.0,10.0,Columbia County, FL
"Columbia County, FL",2010.0,17.0,Columbia County, FL
"Columbia County, FL",2012.0,16.0,Columbia County, FL
"Columbia County, FL",2013.0,11.0,Columbia County, FL
"Columbia County, FL",2014.0,11.0,Columbia County, FL
"Columbia County, FL",2015.0,10.0,Columbia County, FL
"Columbia County, GA",2005.0,14.0,Columbia County, GA
"Columbia County, GA",2010.0,15.0,Columbia County, GA
"Columbia County, GA",2012.0,12.0,Columbia County, GA
"Columbia County, GA",2013.0,11.0,Columbia County, GA
"Columbia County, GA",2014.0,14.0,Columbia County, GA
"Columbia County, GA",2015.0,16.0,Columbia County, GA
"Columbia County, PA",2015.0,11.0,Columbia County, PA
"Columbia County, WI",2013.0,10.0,Columbia County, WI
"Columbia County, WI",2015.0,13.0,Columbia County, WI
"Columbiana County, OH",2011.0,18.0,Columbiana County, OH
"Columbiana County, OH",2012.0,18.0,Columbiana County, OH
"Columbiana County, OH",2013.0,27.0,Columbiana County, OH
"Columbiana County, OH",2014.0,19.0,Columbiana County, OH
"Columbiana County, OH",2015.0,30.0,Columbiana County, OH
"Columbus County, NC",2005.0,11.0,Columbus County, NC
"Columbus County, NC",2009.0,18.0,Columbus County, NC
"Columbus County, NC",2010.0,13.0,Columbus County, NC
"Columbus County, NC",2014.0,10.0,Columbus County, NC
"Comal County, TX",2003.0,10.0,Comal County, TX
"Comal County, TX",2006.0,15.0,Comal County, TX
"Comal County, TX",2010.0,18.0,Comal County, TX
"Comal County, TX",2011.0,10.0,Comal County, TX
"Comal County, TX",2012.0,12.0,Comal County, TX
"Comal County, TX",2015.0,11.0,Comal County, TX
"Comanche County, OK",2007.0,15.0,Comanche County, OK
"Comanche County, OK",2010.0,13.0,Comanche County, OK
"Comanche County, OK",2011.0,12.0,Comanche County, OK
"Comanche County, OK",2013.0,10.0,Comanche County, OK
"Comanche County, OK",2014.0,24.0,Comanche County, OK
"Comanche County, OK",2015.0,12.0,Comanche County, OK
"Contra Costa County, CA",2003.0,53.0,Contra Costa County, CA
"Contra Costa County, CA",2004.0,87.0,Contra Costa County, CA
"Contra Costa County, CA",2005.0,90.0,Contra Costa County, CA
"Contra Costa County, CA",2006.0,58.0,Contra Costa County, CA
"Contra Costa County, CA",2007.0,77.0,Contra Costa County, CA
"Contra Costa County, CA",2008.0,84.0,Contra Costa County, CA
"Contra Costa County, CA",2009.0,92.0,Contra Costa County, CA
"Contra Costa County, CA",2010.0,77.0,Contra Costa County, CA
"Contra Costa County, CA",2011.0,93.0,Contra Costa County, CA
"Contra Costa County, CA",2012.0,99.0,Contra Costa County, CA
"Contra Costa County, CA",2013.0,114.0,Contra Costa County, CA
"Contra Costa County, CA",2014.0,123.0,Contra Costa County, CA
"Contra Costa County, CA",2015.0,108.0,Contra Costa County, CA
"Cook County, IL",2003.0,421.0,Cook County, IL
"Cook County, IL",2004.0,473.0,Cook County, IL
"Cook County, IL",2005.0,491.0,Cook County, IL
"Cook County, IL",2006.0,727.0,Cook County, IL
"Cook County, IL",2007.0,486.0,Cook County, IL
"Cook County, IL",2008.0,491.0,Cook County, IL
"Cook County, IL",2009.0,466.0,Cook County, IL
"Cook County, IL",2010.0,458.0,Cook County, IL
"Cook County, IL",2011.0,470.0,Cook County, IL
"Cook County, IL",2012.0,565.0,Cook County, IL
"Cook County, IL",2013.0,565.0,Cook County, IL
"Cook County, IL",2014.0,573.0,Cook County, IL
"Cook County, IL",2015.0,652.0,Cook County, IL
"Cooke County, TX",2008.0,10.0,Cooke County, TX
"Coos County, NH",2014.0,11.0,Coos County, NH
"Coos County, NH",2015.0,11.0,Coos County, NH
"Coweta County, GA",2004.0,10.0,Coweta County, GA
"Coweta County, GA",2005.0,11.0,Coweta County, GA
"Coweta County, GA",2007.0,11.0,Coweta County, GA
"Coweta County, GA",2008.0,10.0,Coweta County, GA
"Coweta County, GA",2009.0,16.0,Coweta County, GA
"Coweta County, GA",2011.0,12.0,Coweta County, GA
"Coweta County, GA",2012.0,17.0,Coweta County, GA
"Coweta County, GA",2014.0,12.0,Coweta County, GA
"Coweta County, GA",2015.0,13.0,Coweta County, GA
"Cowlitz County, WA",2004.0,17.0,Cowlitz County, WA
"Cowlitz County, WA",2005.0,24.0,Cowlitz County, WA
"Cowlitz County, WA",2006.0,20.0,Cowlitz County, WA
"Cowlitz County, WA",2007.0,15.0,Cowlitz County, WA
"Cowlitz County, WA",2008.0,20.0,Cowlitz County, WA
"Cowlitz County, WA",2009.0,18.0,Cowlitz County, WA
"Cowlitz County, WA",2010.0,14.0,Cowlitz County, WA
"Cowlitz County, WA",2011.0,27.0,Cowlitz County, WA
"Cowlitz County, WA",2012.0,23.0,Cowlitz County, WA
"Cowlitz County, WA",2013.0,21.0,Cowlitz County, WA
"Cowlitz County, WA",2014.0,21.0,Cowlitz County, WA
"Cowlitz County, WA",2015.0,15.0,Cowlitz County, WA
"Craighead County, AR",2006.0,10.0,Craighead County, AR
"Craighead County, AR",2008.0,15.0,Craighead County, AR
"Craighead County, AR",2009.0,20.0,Craighead County, AR
"Craighead County, AR",2010.0,13.0,Craighead County, AR
"Craighead County, AR",2011.0,10.0,Craighead County, AR
"Craighead County, AR",2013.0,10.0,Craighead County, AR
"Craighead County, AR",2015.0,12.0,Craighead County, AR
"Craven County, NC",2004.0,13.0,Craven County, NC
"Craven County, NC",2005.0,10.0,Craven County, NC
"Craven County, NC",2006.0,13.0,Craven County, NC
"Craven County, NC",2008.0,12.0,Craven County, NC
"Craven County, NC",2009.0,11.0,Craven County, NC
"Craven County, NC",2010.0,10.0,Craven County, NC
"Craven County, NC",2013.0,16.0,Craven County, NC
"Craven County, NC",2014.0,11.0,Craven County, NC
"Craven County, NC",2015.0,20.0,Craven County, NC
"Crawford County, AR",2008.0,11.0,Crawford County, AR
"Crawford County, AR",2009.0,13.0,Crawford County, AR
"Crawford County, AR",2011.0,14.0,Crawford County, AR
"Crawford County, AR",2013.0,11.0,Crawford County, AR
"Crawford County, OH",2007.0,12.0,Crawford County, OH
"Crawford County, OH",2015.0,10.0,Crawford County, OH
"Crawford County, PA",2012.0,14.0,Crawford County, PA
"Crawford County, PA",2013.0,16.0,Crawford County, PA
"Crawford County, PA",2014.0,17.0,Crawford County, PA
"Crawford County, PA",2015.0,27.0,Crawford County, PA
"Creek County, OK",2004.0,15.0,Creek County, OK
"Creek County, OK",2006.0,18.0,Creek County, OK
"Creek County, OK",2007.0,14.0,Creek County, OK
"Creek County, OK",2008.0,17.0,Creek County, OK
"Creek County, OK",2009.0,16.0,Creek County, OK
"Creek County, OK",2010.0,16.0,Creek County, OK
"Creek County, OK",2011.0,18.0,Creek County, OK
"Creek County, OK",2012.0,11.0,Creek County, OK
"Creek County, OK",2013.0,13.0,Creek County, OK
"Creek County, OK",2014.0,19.0,Creek County, OK
"Creek County, OK",2015.0,10.0,Creek County, OK
"Cullman County, AL",2008.0,10.0,Cullman County, AL
"Cullman County, AL",2011.0,10.0,Cullman County, AL
"Cullman County, AL",2012.0,12.0,Cullman County, AL
"Cullman County, AL",2013.0,16.0,Cullman County, AL
"Cullman County, AL",2014.0,27.0,Cullman County, AL
"Cullman County, AL",2015.0,11.0,Cullman County, AL
"Culpeper County, VA",2013.0,12.0,Culpeper County, VA
"Culpeper County, VA",2014.0,13.0,Culpeper County, VA
"Cumberland County, ME",2003.0,26.0,Cumberland County, ME
"Cumberland County, ME",2004.0,29.0,Cumberland County, ME
"Cumberland County, ME",2005.0,25.0,Cumberland County, ME
"Cumberland County, ME",2006.0,18.0,Cumberland County, ME
"Cumberland County, ME",2007.0,31.0,Cumberland County, ME
"Cumberland County, ME",2008.0,31.0,Cumberland County, ME
"Cumberland County, ME",2009.0,32.0,Cumberland County, ME
"Cumberland County, ME",2010.0,23.0,Cumberland County, ME
"Cumberland County, ME",2011.0,19.0,Cumberland County, ME
"Cumberland County, ME",2012.0,33.0,Cumberland County, ME
"Cumberland County, ME",2013.0,31.0,Cumberland County, ME
"Cumberland County, ME",2014.0,37.0,Cumberland County, ME
"Cumberland County, ME",2015.0,67.0,Cumberland County, ME
"Cumberland County, NC",2003.0,13.0,Cumberland County, NC
"Cumberland County, NC",2004.0,18.0,Cumberland County, NC
"Cumberland County, NC",2005.0,25.0,Cumberland County, NC
"Cumberland County, NC",2006.0,24.0,Cumberland County, NC
"Cumberland County, NC",2007.0,20.0,Cumberland County, NC
"Cumberland County, NC",2008.0,23.0,Cumberland County, NC
"Cumberland County, NC",2009.0,23.0,Cumberland County, NC
"Cumberland County, NC",2010.0,34.0,Cumberland County, NC
"Cumberland County, NC",2011.0,41.0,Cumberland County, NC
"Cumberland County, NC",2012.0,40.0,Cumberland County, NC
"Cumberland County, NC",2013.0,32.0,Cumberland County, NC
"Cumberland County, NC",2014.0,39.0,Cumberland County, NC
"Cumberland County, NC",2015.0,46.0,Cumberland County, NC
"Cumberland County, NJ",2003.0,14.0,Cumberland County, NJ
"Cumberland County, NJ",2004.0,12.0,Cumberland County, NJ
"Cumberland County, NJ",2005.0,13.0,Cumberland County, NJ
"Cumberland County, NJ",2006.0,18.0,Cumberland County, NJ
"Cumberland County, NJ",2007.0,10.0,Cumberland County, NJ
"Cumberland County, NJ",2010.0,10.0,Cumberland County, NJ
"Cumberland County, NJ",2011.0,13.0,Cumberland County, NJ
"Cumberland County, NJ",2012.0,26.0,Cumberland County, NJ
"Cumberland County, NJ",2013.0,23.0,Cumberland County, NJ
"Cumberland County, NJ",2014.0,29.0,Cumberland County, NJ
"Cumberland County, NJ",2015.0,25.0,Cumberland County, NJ
"Cumberland County, PA",2004.0,10.0,Cumberland County, PA
"Cumberland County, PA",2007.0,19.0,Cumberland County, PA
"Cumberland County, PA",2008.0,19.0,Cumberland County, PA
"Cumberland County, PA",2009.0,12.0,Cumberland County, PA
"Cumberland County, PA",2010.0,17.0,Cumberland County, PA
"Cumberland County, PA",2011.0,23.0,Cumberland County, PA
"Cumberland County, PA",2012.0,20.0,Cumberland County, PA
"Cumberland County, PA",2013.0,21.0,Cumberland County, PA
"Cumberland County, PA",2014.0,25.0,Cumberland County, PA
"Cumberland County, PA",2015.0,34.0,Cumberland County, PA
"Cumberland County, TN",2011.0,10.0,Cumberland County, TN
"Cumberland County, TN",2012.0,13.0,Cumberland County, TN
"Cumberland County, TN",2014.0,14.0,Cumberland County, TN
"Cuyahoga County, OH",2003.0,83.0,Cuyahoga County, OH
"Cuyahoga County, OH",2004.0,126.0,Cuyahoga County, OH
"Cuyahoga County, OH",2005.0,116.0,Cuyahoga County, OH
"Cuyahoga County, OH",2006.0,168.0,Cuyahoga County, OH
"Cuyahoga County, OH",2007.0,137.0,Cuyahoga County, OH
"Cuyahoga County, OH",2008.0,157.0,Cuyahoga County, OH
"Cuyahoga County, OH",2009.0,116.0,Cuyahoga County, OH
"Cuyahoga County, OH",2010.0,164.0,Cuyahoga County, OH
"Cuyahoga County, OH",2011.0,211.0,Cuyahoga County, OH
"Cuyahoga County, OH",2012.0,229.0,Cuyahoga County, OH
"Cuyahoga County, OH",2013.0,255.0,Cuyahoga County, OH
"Cuyahoga County, OH",2014.0,255.0,Cuyahoga County, OH
"Cuyahoga County, OH",2015.0,277.0,Cuyahoga County, OH
"Dakota County, MN",2005.0,11.0,Dakota County, MN
"Dakota County, MN",2006.0,10.0,Dakota County, MN
"Dakota County, MN",2008.0,24.0,Dakota County, MN
"Dakota County, MN",2009.0,27.0,Dakota County, MN
"Dakota County, MN",2010.0,18.0,Dakota County, MN
"Dakota County, MN",2011.0,29.0,Dakota County, MN
"Dakota County, MN",2012.0,21.0,Dakota County, MN
"Dakota County, MN",2013.0,25.0,Dakota County, MN
"Dakota County, MN",2014.0,18.0,Dakota County, MN
"Dakota County, MN",2015.0,29.0,Dakota County, MN
"Dallas County, TX",2003.0,163.0,Dallas County, TX
"Dallas County, TX",2004.0,176.0,Dallas County, TX
"Dallas County, TX",2005.0,210.0,Dallas County, TX
"Dallas County, TX",2006.0,210.0,Dallas County, TX
"Dallas County, TX",2007.0,218.0,Dallas County, TX
"Dallas County, TX",2008.0,171.0,Dallas County, TX
"Dallas County, TX",2009.0,181.0,Dallas County, TX
"Dallas County, TX",2010.0,177.0,Dallas County, TX
"Dallas County, TX",2011.0,221.0,Dallas County, TX
"Dallas County, TX",2012.0,235.0,Dallas County, TX
"Dallas County, TX",2013.0,233.0,Dallas County, TX
"Dallas County, TX",2014.0,322.0,Dallas County, TX
"Dallas County, TX",2015.0,270.0,Dallas County, TX
"Dane County, WI",2003.0,24.0,Dane County, WI
"Dane County, WI",2004.0,28.0,Dane County, WI
"Dane County, WI",2005.0,26.0,Dane County, WI
"Dane County, WI",2006.0,35.0,Dane County, WI
"Dane County, WI",2007.0,34.0,Dane County, WI
"Dane County, WI",2008.0,38.0,Dane County, WI
"Dane County, WI",2009.0,36.0,Dane County, WI
"Dane County, WI",2010.0,51.0,Dane County, WI
"Dane County, WI",2011.0,67.0,Dane County, WI
"Dane County, WI",2012.0,60.0,Dane County, WI
"Dane County, WI",2013.0,78.0,Dane County, WI
"Dane County, WI",2014.0,66.0,Dane County, WI
"Dane County, WI",2015.0,66.0,Dane County, WI
"Darke County, OH",2014.0,11.0,Darke County, OH
"Darke County, OH",2015.0,13.0,Darke County, OH
"Darlington County, SC",2013.0,12.0,Darlington County, SC
"Dauphin County, PA",2003.0,10.0,Dauphin County, PA
"Dauphin County, PA",2004.0,18.0,Dauphin County, PA
"Dauphin County, PA",2005.0,16.0,Dauphin County, PA
"Dauphin County, PA",2006.0,15.0,Dauphin County, PA
"Dauphin County, PA",2007.0,21.0,Dauphin County, PA
"Dauphin County, PA",2008.0,22.0,Dauphin County, PA
"Dauphin County, PA",2009.0,21.0,Dauphin County, PA
"Dauphin County, PA",2010.0,18.0,Dauphin County, PA
"Dauphin County, PA",2011.0,30.0,Dauphin County, PA
"Dauphin County, PA",2012.0,29.0,Dauphin County, PA
"Dauphin County, PA",2013.0,34.0,Dauphin County, PA
"Dauphin County, PA",2014.0,50.0,Dauphin County, PA
"Dauphin County, PA",2015.0,51.0,Dauphin County, PA
"Davidson County, NC",2003.0,18.0,Davidson County, NC
